target,actual,predicted
education,Some college but no degree,Some college but no degree
education,10th grade,11th grade
education,High school graduate,High school graduate
education,Some college but no degree,High school graduate
education,High school graduate,High school graduate
education,Bachelors degree(BA AB BS),Some college but no degree
education,Some college but no degree,High school graduate
education,High school graduate,High school graduate
education,Bachelors degree(BA AB BS),Associates degree-academic program
education,Some college but no degree,High school graduate
education,9th grade,10th grade
education,Children,Children
education,Children,Children
education,Bachelors degree(BA AB BS),Masters degree(MA MS MEng MEd MSW MBA)
education,9th grade,Bachelors degree(BA AB BS)
education,Doctorate degree(PhD EdD),10th grade
education,Bachelors degree(BA AB BS),High school graduate
education,7th and 8th grade,Children
education,10th grade,7th and 8th grade
education,7th and 8th grade,High school graduate
education,11th grade,11th grade
education,1st 2nd 3rd or 4th grade,7th and 8th grade
education,High school graduate,Bachelors degree(BA AB BS)
education,High school graduate,7th and 8th grade
education,Some college but no degree,Some college but no degree
education,Some college but no degree,Some college but no degree
education,5th or 6th grade,High school graduate
education,Associates degree-occup /vocational,High school graduate
education,Associates degree-academic program,High school graduate
education,Associates degree-occup /vocational,High school graduate
education,Children,Children
education,Some college but no degree,7th and 8th grade
education,Prof school degree (MD DDS DVM LLB JD),Some college but no degree
education,High school graduate,High school graduate
education,High school graduate,High school graduate
education,Associates degree-academic program,High school graduate
education,5th or 6th grade,Prof school degree (MD DDS DVM LLB JD)
education,5th or 6th grade,5th or 6th grade
education,7th and 8th grade,Children
education,Children,Children
education,High school graduate,High school graduate
education,10th grade,High school graduate
education,High school graduate,High school graduate
education,Associates degree-academic program,High school graduate
education,9th grade,10th grade
education,Some college but no degree,High school graduate
education,Children,Children
education,9th grade,10th grade
education,Some college but no degree,Some college but no degree
education,7th and 8th grade,Some college but no degree
education,Associates degree-occup /vocational,7th and 8th grade
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,High school graduate,High school graduate
education,High school graduate,Bachelors degree(BA AB BS)
education,Associates degree-academic program,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,5th or 6th grade,5th or 6th grade
education,High school graduate,Bachelors degree(BA AB BS)
education,High school graduate,Some college but no degree
education,9th grade,Children
education,11th grade,7th and 8th grade
education,Bachelors degree(BA AB BS),High school graduate
education,Some college but no degree,High school graduate
education,Associates degree-occup /vocational,High school graduate
education,Some college but no degree,High school graduate
education,High school graduate,Bachelors degree(BA AB BS)
education,High school graduate,High school graduate
education,Some college but no degree,Some college but no degree
education,Some college but no degree,5th or 6th grade
education,5th or 6th grade,Doctorate degree(PhD EdD)
education,Bachelors degree(BA AB BS),11th grade
education,Some college but no degree,Masters degree(MA MS MEng MEd MSW MBA)
education,Some college but no degree,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,9th grade,10th grade
education,High school graduate,Prof school degree (MD DDS DVM LLB JD)
education,Associates degree-academic program,High school graduate
education,High school graduate,High school graduate
education,10th grade,10th grade
education,Associates degree-academic program,5th or 6th grade
education,Associates degree-academic program,Some college but no degree
education,10th grade,Prof school degree (MD DDS DVM LLB JD)
education,9th grade,10th grade
education,High school graduate,High school graduate
education,Some college but no degree,7th and 8th grade
education,1st 2nd 3rd or 4th grade,1st 2nd 3rd or 4th grade
education,Children,Children
education,5th or 6th grade,7th and 8th grade
education,High school graduate,Some college but no degree
education,Some college but no degree,Some college but no degree
education,High school graduate,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,11th grade,7th and 8th grade
education,Bachelors degree(BA AB BS),Doctorate degree(PhD EdD)
education,Doctorate degree(PhD EdD),7th and 8th grade
education,Children,Children
education,Children,Children
education,High school graduate,7th and 8th grade
education,12th grade no diploma,1st 2nd 3rd or 4th grade
education,Some college but no degree,High school graduate
education,9th grade,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,10th grade,High school graduate
education,Some college but no degree,Some college but no degree
education,10th grade,10th grade
education,Bachelors degree(BA AB BS),5th or 6th grade
education,High school graduate,High school graduate
education,1st 2nd 3rd or 4th grade,1st 2nd 3rd or 4th grade
education,5th or 6th grade,5th or 6th grade
education,High school graduate,High school graduate
education,High school graduate,High school graduate
education,12th grade no diploma,5th or 6th grade
education,Some college but no degree,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,Some college but no degree,Some college but no degree
education,Doctorate degree(PhD EdD),7th and 8th grade
education,Some college but no degree,Bachelors degree(BA AB BS)
education,7th and 8th grade,1st 2nd 3rd or 4th grade
education,1st 2nd 3rd or 4th grade,7th and 8th grade
education,High school graduate,Prof school degree (MD DDS DVM LLB JD)
education,Associates degree-academic program,Some college but no degree
education,Doctorate degree(PhD EdD),High school graduate
education,Bachelors degree(BA AB BS),10th grade
education,High school graduate,Some college but no degree
education,High school graduate,High school graduate
education,High school graduate,Some college but no degree
education,Masters degree(MA MS MEng MEd MSW MBA),Bachelors degree(BA AB BS)
education,Some college but no degree,Some college but no degree
education,High school graduate,High school graduate
education,5th or 6th grade,7th and 8th grade
education,Bachelors degree(BA AB BS),High school graduate
education,Some college but no degree,Masters degree(MA MS MEng MEd MSW MBA)
education,12th grade no diploma,10th grade
education,1st 2nd 3rd or 4th grade,5th or 6th grade
education,Some college but no degree,Some college but no degree
education,High school graduate,7th and 8th grade
education,5th or 6th grade,7th and 8th grade
education,Prof school degree (MD DDS DVM LLB JD),Some college but no degree
education,7th and 8th grade,Prof school degree (MD DDS DVM LLB JD)
education,12th grade no diploma,High school graduate
education,High school graduate,10th grade
education,High school graduate,High school graduate
education,11th grade,11th grade
education,10th grade,11th grade
education,High school graduate,High school graduate
education,9th grade,High school graduate
education,Some college but no degree,Some college but no degree
education,11th grade,Some college but no degree
education,1st 2nd 3rd or 4th grade,7th and 8th grade
education,Associates degree-occup /vocational,10th grade
education,Bachelors degree(BA AB BS),5th or 6th grade
education,11th grade,10th grade
education,9th grade,Children
education,Associates degree-occup /vocational,High school graduate
education,10th grade,11th grade
education,High school graduate,High school graduate
education,Some college but no degree,Some college but no degree
education,Associates degree-academic program,Bachelors degree(BA AB BS)
education,High school graduate,5th or 6th grade
education,10th grade,11th grade
education,5th or 6th grade,High school graduate
education,Some college but no degree,High school graduate
education,11th grade,11th grade
education,Masters degree(MA MS MEng MEd MSW MBA),5th or 6th grade
education,High school graduate,12th grade no diploma
education,High school graduate,High school graduate
education,1st 2nd 3rd or 4th grade,5th or 6th grade
education,7th and 8th grade,Children
education,Doctorate degree(PhD EdD),Some college but no degree
education,5th or 6th grade,High school graduate
education,High school graduate,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,1st 2nd 3rd or 4th grade,7th and 8th grade
education,11th grade,10th grade
education,Associates degree-occup /vocational,Some college but no degree
education,10th grade,High school graduate
education,9th grade,10th grade
education,Bachelors degree(BA AB BS),High school graduate
education,Associates degree-occup /vocational,Some college but no degree
education,High school graduate,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,High school graduate,7th and 8th grade
education,11th grade,High school graduate
education,Prof school degree (MD DDS DVM LLB JD),High school graduate
education,Children,7th and 8th grade
education,Some college but no degree,5th or 6th grade
education,10th grade,11th grade
education,Children,Children
education,7th and 8th grade,1st 2nd 3rd or 4th grade
education,High school graduate,10th grade
education,Bachelors degree(BA AB BS),High school graduate
education,Associates degree-academic program,High school graduate
education,9th grade,Children
education,1st 2nd 3rd or 4th grade,7th and 8th grade
education,11th grade,10th grade
education,Masters degree(MA MS MEng MEd MSW MBA),5th or 6th grade
education,Some college but no degree,10th grade
education,7th and 8th grade,11th grade
education,Some college but no degree,Some college but no degree
education,Bachelors degree(BA AB BS),Bachelors degree(BA AB BS)
education,Bachelors degree(BA AB BS),High school graduate
education,Some college but no degree,High school graduate
education,Less than 1st grade,7th and 8th grade
education,High school graduate,High school graduate
education,Associates degree-academic program,High school graduate
education,10th grade,Some college but no degree
education,Associates degree-occup /vocational,High school graduate
education,High school graduate,Some college but no degree
education,11th grade,Some college but no degree
education,5th or 6th grade,5th or 6th grade
education,Some college but no degree,7th and 8th grade
education,Some college but no degree,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,Some college but no degree,High school graduate
education,11th grade,High school graduate
education,High school graduate,11th grade
education,7th and 8th grade,Children
education,Children,Children
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,High school graduate,High school graduate
education,7th and 8th grade,High school graduate
education,Some college but no degree,7th and 8th grade
education,10th grade,10th grade
education,9th grade,1st 2nd 3rd or 4th grade
education,Bachelors degree(BA AB BS),High school graduate
education,Some college but no degree,7th and 8th grade
education,Bachelors degree(BA AB BS),High school graduate
education,11th grade,11th grade
education,High school graduate,High school graduate
education,11th grade,Masters degree(MA MS MEng MEd MSW MBA)
education,Some college but no degree,Some college but no degree
education,7th and 8th grade,Some college but no degree
education,9th grade,7th and 8th grade
education,Some college but no degree,Some college but no degree
education,9th grade,Some college but no degree
education,High school graduate,Some college but no degree
education,10th grade,9th grade
education,Children,Children
education,Associates degree-occup /vocational,Some college but no degree
education,High school graduate,5th or 6th grade
education,10th grade,11th grade
education,Associates degree-occup /vocational,High school graduate
education,9th grade,Children
education,Associates degree-occup /vocational,High school graduate
education,Some college but no degree,High school graduate
education,10th grade,7th and 8th grade
education,12th grade no diploma,Bachelors degree(BA AB BS)
education,Some college but no degree,Prof school degree (MD DDS DVM LLB JD)
education,High school graduate,High school graduate
education,5th or 6th grade,5th or 6th grade
education,Associates degree-academic program,High school graduate
education,Some college but no degree,High school graduate
education,Children,Children
education,Prof school degree (MD DDS DVM LLB JD),High school graduate
education,1st 2nd 3rd or 4th grade,High school graduate
education,High school graduate,7th and 8th grade
education,High school graduate,Some college but no degree
education,High school graduate,Some college but no degree
education,7th and 8th grade,9th grade
education,High school graduate,5th or 6th grade
education,Some college but no degree,Some college but no degree
education,Masters degree(MA MS MEng MEd MSW MBA),7th and 8th grade
education,5th or 6th grade,5th or 6th grade
education,High school graduate,High school graduate
education,High school graduate,High school graduate
education,Bachelors degree(BA AB BS),Some college but no degree
education,High school graduate,High school graduate
education,Children,Children
education,10th grade,High school graduate
education,High school graduate,1st 2nd 3rd or 4th grade
education,Some college but no degree,Bachelors degree(BA AB BS)
education,11th grade,11th grade
education,High school graduate,Doctorate degree(PhD EdD)
education,10th grade,10th grade
education,7th and 8th grade,High school graduate
education,Less than 1st grade,1st 2nd 3rd or 4th grade
education,Some college but no degree,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,7th and 8th grade,Children
education,High school graduate,High school graduate
education,Doctorate degree(PhD EdD),High school graduate
education,Some college but no degree,High school graduate
education,High school graduate,Some college but no degree
education,11th grade,11th grade
education,Some college but no degree,Some college but no degree
education,High school graduate,High school graduate
education,9th grade,Children
education,High school graduate,Bachelors degree(BA AB BS)
education,7th and 8th grade,5th or 6th grade
education,Associates degree-academic program,Bachelors degree(BA AB BS)
education,Some college but no degree,High school graduate
education,11th grade,11th grade
education,Bachelors degree(BA AB BS),Bachelors degree(BA AB BS)
education,High school graduate,High school graduate
education,Prof school degree (MD DDS DVM LLB JD),High school graduate
education,High school graduate,High school graduate
education,Less than 1st grade,7th and 8th grade
education,11th grade,High school graduate
education,1st 2nd 3rd or 4th grade,5th or 6th grade
education,Prof school degree (MD DDS DVM LLB JD),1st 2nd 3rd or 4th grade
education,Some college but no degree,Some college but no degree
education,Some college but no degree,Some college but no degree
education,Masters degree(MA MS MEng MEd MSW MBA),Bachelors degree(BA AB BS)
education,1st 2nd 3rd or 4th grade,5th or 6th grade
education,10th grade,10th grade
education,9th grade,High school graduate
education,High school graduate,Some college but no degree
education,Associates degree-occup /vocational,High school graduate
education,High school graduate,Some college but no degree
education,High school graduate,High school graduate
education,Associates degree-academic program,Some college but no degree
education,10th grade,10th grade
education,10th grade,9th grade
education,11th grade,High school graduate
education,High school graduate,High school graduate
education,7th and 8th grade,Some college but no degree
education,7th and 8th grade,5th or 6th grade
education,Bachelors degree(BA AB BS),High school graduate
education,11th grade,5th or 6th grade
education,High school graduate,High school graduate
education,9th grade,High school graduate
education,5th or 6th grade,Doctorate degree(PhD EdD)
education,7th and 8th grade,9th grade
education,12th grade no diploma,5th or 6th grade
education,High school graduate,High school graduate
education,11th grade,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,7th and 8th grade,10th grade
education,High school graduate,High school graduate
education,11th grade,10th grade
education,Some college but no degree,High school graduate
education,Associates degree-occup /vocational,High school graduate
education,High school graduate,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),Bachelors degree(BA AB BS)
education,11th grade,7th and 8th grade
education,Bachelors degree(BA AB BS),High school graduate
education,9th grade,Children
education,Bachelors degree(BA AB BS),High school graduate
education,10th grade,Children
education,5th or 6th grade,5th or 6th grade
education,Associates degree-occup /vocational,High school graduate
education,10th grade,Children
education,High school graduate,High school graduate
education,Some college but no degree,Some college but no degree
education,Associates degree-occup /vocational,High school graduate
education,1st 2nd 3rd or 4th grade,7th and 8th grade
education,High school graduate,High school graduate
education,High school graduate,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,Some college but no degree,Some college but no degree
education,Bachelors degree(BA AB BS),High school graduate
education,High school graduate,High school graduate
education,High school graduate,7th and 8th grade
education,9th grade,10th grade
education,Some college but no degree,5th or 6th grade
education,Some college but no degree,12th grade no diploma
education,7th and 8th grade,5th or 6th grade
education,11th grade,11th grade
education,7th and 8th grade,10th grade
education,9th grade,High school graduate
education,Children,High school graduate
education,7th and 8th grade,High school graduate
education,Some college but no degree,High school graduate
education,Some college but no degree,Some college but no degree
education,Bachelors degree(BA AB BS),5th or 6th grade
education,7th and 8th grade,Some college but no degree
education,High school graduate,11th grade
education,Associates degree-academic program,12th grade no diploma
education,Some college but no degree,Some college but no degree
education,11th grade,10th grade
education,Less than 1st grade,High school graduate
education,Associates degree-academic program,High school graduate
education,Associates degree-occup /vocational,Children
education,11th grade,Some college but no degree
education,Children,Children
education,Associates degree-academic program,High school graduate
education,1st 2nd 3rd or 4th grade,Some college but no degree
education,High school graduate,Some college but no degree
education,7th and 8th grade,10th grade
education,Some college but no degree,Bachelors degree(BA AB BS)
education,High school graduate,High school graduate
education,11th grade,High school graduate
education,9th grade,High school graduate
education,Associates degree-occup /vocational,Some college but no degree
education,Associates degree-occup /vocational,High school graduate
education,7th and 8th grade,High school graduate
education,Some college but no degree,High school graduate
education,1st 2nd 3rd or 4th grade,7th and 8th grade
education,Bachelors degree(BA AB BS),High school graduate
education,5th or 6th grade,Some college but no degree
education,Some college but no degree,High school graduate
education,11th grade,11th grade
education,11th grade,11th grade
education,Children,Children
education,9th grade,10th grade
education,Associates degree-occup /vocational,5th or 6th grade
education,High school graduate,Some college but no degree
education,Some college but no degree,High school graduate
education,5th or 6th grade,High school graduate
education,1st 2nd 3rd or 4th grade,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,Some college but no degree,High school graduate
education,11th grade,11th grade
education,Some college but no degree,Some college but no degree
education,11th grade,11th grade
education,9th grade,Children
education,Bachelors degree(BA AB BS),Some college but no degree
education,High school graduate,Some college but no degree
education,9th grade,5th or 6th grade
education,Some college but no degree,10th grade
education,Children,Children
education,Some college but no degree,Some college but no degree
education,High school graduate,Some college but no degree
education,Some college but no degree,High school graduate
education,Some college but no degree,7th and 8th grade
education,9th grade,5th or 6th grade
education,High school graduate,Some college but no degree
education,Associates degree-occup /vocational,High school graduate
education,High school graduate,High school graduate
education,Children,Children
education,Bachelors degree(BA AB BS),7th and 8th grade
education,12th grade no diploma,Children
education,High school graduate,Some college but no degree
education,10th grade,High school graduate
education,9th grade,Some college but no degree
education,Some college but no degree,7th and 8th grade
education,12th grade no diploma,5th or 6th grade
education,Associates degree-occup /vocational,High school graduate
education,Associates degree-academic program,High school graduate
education,Bachelors degree(BA AB BS),Associates degree-academic program
education,Some college but no degree,Prof school degree (MD DDS DVM LLB JD)
education,Some college but no degree,10th grade
education,1st 2nd 3rd or 4th grade,1st 2nd 3rd or 4th grade
education,Bachelors degree(BA AB BS),Masters degree(MA MS MEng MEd MSW MBA)
education,Associates degree-academic program,High school graduate
education,High school graduate,Some college but no degree
education,9th grade,10th grade
education,11th grade,Some college but no degree
education,Bachelors degree(BA AB BS),Bachelors degree(BA AB BS)
education,12th grade no diploma,10th grade
education,10th grade,10th grade
education,High school graduate,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),Some college but no degree
education,Associates degree-academic program,High school graduate
education,Children,Children
education,High school graduate,Some college but no degree
education,11th grade,5th or 6th grade
education,Some college but no degree,5th or 6th grade
education,10th grade,5th or 6th grade
education,Bachelors degree(BA AB BS),High school graduate
education,7th and 8th grade,High school graduate
education,Children,5th or 6th grade
education,7th and 8th grade,7th and 8th grade
education,High school graduate,Some college but no degree
education,Some college but no degree,Some college but no degree
education,Bachelors degree(BA AB BS),10th grade
education,11th grade,High school graduate
education,12th grade no diploma,10th grade
education,Associates degree-occup /vocational,7th and 8th grade
education,Associates degree-academic program,High school graduate
education,High school graduate,Some college but no degree
education,Some college but no degree,High school graduate
education,High school graduate,Bachelors degree(BA AB BS)
education,Masters degree(MA MS MEng MEd MSW MBA),Some college but no degree
education,Some college but no degree,High school graduate
education,High school graduate,Some college but no degree
education,10th grade,High school graduate
education,Associates degree-academic program,High school graduate
education,High school graduate,High school graduate
education,7th and 8th grade,9th grade
education,9th grade,11th grade
education,Less than 1st grade,7th and 8th grade
education,Doctorate degree(PhD EdD),High school graduate
education,1st 2nd 3rd or 4th grade,7th and 8th grade
education,Some college but no degree,High school graduate
education,12th grade no diploma,11th grade
education,Bachelors degree(BA AB BS),High school graduate
education,Children,Children
education,High school graduate,High school graduate
education,1st 2nd 3rd or 4th grade,1st 2nd 3rd or 4th grade
education,High school graduate,High school graduate
education,9th grade,10th grade
education,12th grade no diploma,10th grade
education,Associates degree-academic program,Some college but no degree
education,Prof school degree (MD DDS DVM LLB JD),Doctorate degree(PhD EdD)
education,Masters degree(MA MS MEng MEd MSW MBA),Bachelors degree(BA AB BS)
education,Associates degree-academic program,Some college but no degree
education,High school graduate,High school graduate
education,7th and 8th grade,Children
education,High school graduate,Bachelors degree(BA AB BS)
education,High school graduate,Some college but no degree
education,1st 2nd 3rd or 4th grade,5th or 6th grade
education,Some college but no degree,Bachelors degree(BA AB BS)
education,Bachelors degree(BA AB BS),High school graduate
education,Some college but no degree,10th grade
education,11th grade,7th and 8th grade
education,5th or 6th grade,5th or 6th grade
education,7th and 8th grade,5th or 6th grade
education,12th grade no diploma,High school graduate
education,10th grade,High school graduate
education,High school graduate,Masters degree(MA MS MEng MEd MSW MBA)
education,High school graduate,Bachelors degree(BA AB BS)
education,Some college but no degree,High school graduate
education,High school graduate,High school graduate
education,9th grade,Children
education,9th grade,5th or 6th grade
education,High school graduate,Some college but no degree
education,12th grade no diploma,5th or 6th grade
education,Some college but no degree,Bachelors degree(BA AB BS)
education,Associates degree-academic program,High school graduate
education,High school graduate,Some college but no degree
education,12th grade no diploma,Prof school degree (MD DDS DVM LLB JD)
education,High school graduate,10th grade
education,High school graduate,Children
education,10th grade,11th grade
education,Bachelors degree(BA AB BS),Bachelors degree(BA AB BS)
education,Some college but no degree,Some college but no degree
education,Some college but no degree,High school graduate
education,Bachelors degree(BA AB BS),Some college but no degree
education,High school graduate,High school graduate
education,10th grade,9th grade
education,12th grade no diploma,11th grade
education,Some college but no degree,High school graduate
education,12th grade no diploma,11th grade
education,11th grade,High school graduate
education,5th or 6th grade,5th or 6th grade
education,10th grade,High school graduate
education,High school graduate,Masters degree(MA MS MEng MEd MSW MBA)
education,High school graduate,5th or 6th grade
education,Bachelors degree(BA AB BS),Bachelors degree(BA AB BS)
education,7th and 8th grade,9th grade
education,11th grade,5th or 6th grade
education,9th grade,Children
education,Some college but no degree,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,High school graduate,Some college but no degree
education,High school graduate,High school graduate
education,Bachelors degree(BA AB BS),Some college but no degree
education,Bachelors degree(BA AB BS),10th grade
education,High school graduate,Some college but no degree
education,Some college but no degree,Prof school degree (MD DDS DVM LLB JD)
education,10th grade,1st 2nd 3rd or 4th grade
education,11th grade,Bachelors degree(BA AB BS)
education,Associates degree-occup /vocational,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),Bachelors degree(BA AB BS)
education,10th grade,10th grade
education,12th grade no diploma,11th grade
education,Bachelors degree(BA AB BS),High school graduate
education,11th grade,7th and 8th grade
education,High school graduate,High school graduate
education,12th grade no diploma,Some college but no degree
education,Doctorate degree(PhD EdD),7th and 8th grade
education,High school graduate,High school graduate
education,Associates degree-academic program,Some college but no degree
education,High school graduate,Masters degree(MA MS MEng MEd MSW MBA)
education,Some college but no degree,High school graduate
education,Children,Children
education,Bachelors degree(BA AB BS),Some college but no degree
education,High school graduate,1st 2nd 3rd or 4th grade
education,Bachelors degree(BA AB BS),High school graduate
education,5th or 6th grade,5th or 6th grade
education,Associates degree-occup /vocational,High school graduate
education,High school graduate,High school graduate
education,Some college but no degree,Some college but no degree
education,Prof school degree (MD DDS DVM LLB JD),High school graduate
education,Bachelors degree(BA AB BS),Some college but no degree
education,Some college but no degree,High school graduate
education,5th or 6th grade,5th or 6th grade
education,Bachelors degree(BA AB BS),High school graduate
education,Some college but no degree,High school graduate
education,Some college but no degree,Bachelors degree(BA AB BS)
education,Children,Children
education,High school graduate,12th grade no diploma
education,Associates degree-academic program,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,12th grade no diploma,Some college but no degree
education,High school graduate,Some college but no degree
education,Associates degree-occup /vocational,High school graduate
education,11th grade,High school graduate
education,Bachelors degree(BA AB BS),Some college but no degree
education,Some college but no degree,High school graduate
education,Associates degree-academic program,High school graduate
education,Bachelors degree(BA AB BS),Some college but no degree
education,10th grade,1st 2nd 3rd or 4th grade
education,High school graduate,Children
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,9th grade,High school graduate
education,1st 2nd 3rd or 4th grade,5th or 6th grade
education,1st 2nd 3rd or 4th grade,5th or 6th grade
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,Prof school degree (MD DDS DVM LLB JD),5th or 6th grade
education,12th grade no diploma,11th grade
