target,actual,predicted
education,5th or 6th grade,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,Bachelors degree(BA AB BS),Some college but no degree
education,Bachelors degree(BA AB BS),High school graduate
education,High school graduate,Some college but no degree
education,Associates degree-academic program,Some college but no degree
education,Associates degree-academic program,High school graduate
education,Children,High school graduate
education,High school graduate,High school graduate
education,Some college but no degree,High school graduate
education,Some college but no degree,Some college but no degree
education,5th or 6th grade,High school graduate
education,10th grade,High school graduate
education,11th grade,High school graduate
education,Some college but no degree,High school graduate
education,High school graduate,High school graduate
education,Bachelors degree(BA AB BS),Some college but no degree
education,Bachelors degree(BA AB BS),Some college but no degree
education,Prof school degree (MD DDS DVM LLB JD),High school graduate
education,Associates degree-academic program,High school graduate
education,11th grade,Some college but no degree
education,Children,High school graduate
education,Some college but no degree,High school graduate
education,11th grade,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,High school graduate,High school graduate
education,Some college but no degree,Some college but no degree
education,Some college but no degree,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,Some college but no degree,High school graduate
education,High school graduate,Some college but no degree
education,11th grade,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,Some college but no degree,High school graduate
education,Children,Children
education,High school graduate,High school graduate
education,1st 2nd 3rd or 4th grade,Some college but no degree
education,7th and 8th grade,High school graduate
education,11th grade,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,Some college but no degree,High school graduate
education,12th grade no diploma,High school graduate
education,High school graduate,Some college but no degree
education,High school graduate,High school graduate
education,7th and 8th grade,High school graduate
education,Some college but no degree,High school graduate
education,11th grade,High school graduate
education,Associates degree-academic program,High school graduate
education,High school graduate,High school graduate
education,10th grade,Some college but no degree
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,9th grade,Some college but no degree
education,Associates degree-occup /vocational,High school graduate
education,Less than 1st grade,High school graduate
education,9th grade,High school graduate
education,High school graduate,High school graduate
education,11th grade,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,Some college but no degree,High school graduate
education,Some college but no degree,Some college but no degree
education,Masters degree(MA MS MEng MEd MSW MBA),Some college but no degree
education,Some college but no degree,High school graduate
education,11th grade,Some college but no degree
education,Bachelors degree(BA AB BS),High school graduate
education,7th and 8th grade,Bachelors degree(BA AB BS)
education,Bachelors degree(BA AB BS),High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,Associates degree-academic program,Some college but no degree
education,12th grade no diploma,High school graduate
education,Some college but no degree,High school graduate
education,11th grade,High school graduate
education,12th grade no diploma,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,Some college but no degree,Some college but no degree
education,High school graduate,Some college but no degree
education,Bachelors degree(BA AB BS),Some college but no degree
education,5th or 6th grade,High school graduate
education,5th or 6th grade,High school graduate
education,Some college but no degree,High school graduate
education,11th grade,High school graduate
education,Some college but no degree,High school graduate
education,7th and 8th grade,Some college but no degree
education,Some college but no degree,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,High school graduate,High school graduate
education,11th grade,High school graduate
education,11th grade,High school graduate
education,Associates degree-academic program,High school graduate
education,Associates degree-academic program,Some college but no degree
education,Some college but no degree,Some college but no degree
education,High school graduate,Some college but no degree
education,9th grade,High school graduate
education,High school graduate,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,Associates degree-academic program,High school graduate
education,7th and 8th grade,High school graduate
education,High school graduate,Some college but no degree
education,10th grade,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),Some college but no degree
education,1st 2nd 3rd or 4th grade,High school graduate
education,9th grade,High school graduate
education,1st 2nd 3rd or 4th grade,High school graduate
education,High school graduate,High school graduate
education,Some college but no degree,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,High school graduate,High school graduate
education,5th or 6th grade,Some college but no degree
education,9th grade,High school graduate
education,High school graduate,High school graduate
education,Associates degree-occup /vocational,High school graduate
education,High school graduate,High school graduate
education,High school graduate,Some college but no degree
education,7th and 8th grade,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,Some college but no degree,Some college but no degree
education,Prof school degree (MD DDS DVM LLB JD),Some college but no degree
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,Doctorate degree(PhD EdD),High school graduate
education,Some college but no degree,Some college but no degree
education,Masters degree(MA MS MEng MEd MSW MBA),Some college but no degree
education,Masters degree(MA MS MEng MEd MSW MBA),Some college but no degree
education,High school graduate,High school graduate
education,Prof school degree (MD DDS DVM LLB JD),Some college but no degree
education,Some college but no degree,Some college but no degree
education,High school graduate,High school graduate
education,Less than 1st grade,Some college but no degree
education,9th grade,High school graduate
education,High school graduate,High school graduate
education,Prof school degree (MD DDS DVM LLB JD),Some college but no degree
education,High school graduate,Some college but no degree
education,7th and 8th grade,High school graduate
education,High school graduate,Some college but no degree
education,High school graduate,Some college but no degree
education,Children,Children
education,10th grade,Some college but no degree
education,Some college but no degree,High school graduate
education,11th grade,High school graduate
education,12th grade no diploma,High school graduate
education,11th grade,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,Less than 1st grade,High school graduate
education,Some college but no degree,High school graduate
education,7th and 8th grade,High school graduate
education,7th and 8th grade,High school graduate
education,Children,Children
education,Some college but no degree,High school graduate
education,Associates degree-occup /vocational,High school graduate
education,Some college but no degree,High school graduate
education,High school graduate,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,Prof school degree (MD DDS DVM LLB JD),High school graduate
education,High school graduate,Some college but no degree
education,High school graduate,High school graduate
education,9th grade,High school graduate
education,12th grade no diploma,High school graduate
education,High school graduate,High school graduate
education,Associates degree-academic program,High school graduate
education,11th grade,High school graduate
education,High school graduate,High school graduate
education,Less than 1st grade,High school graduate
education,High school graduate,Some college but no degree
education,9th grade,High school graduate
education,11th grade,Some college but no degree
education,11th grade,Some college but no degree
education,High school graduate,High school graduate
education,10th grade,Some college but no degree
education,Some college but no degree,Bachelors degree(BA AB BS)
education,Some college but no degree,Some college but no degree
education,Masters degree(MA MS MEng MEd MSW MBA),Some college but no degree
education,5th or 6th grade,Some college but no degree
education,Some college but no degree,High school graduate
education,Some college but no degree,Some college but no degree
education,High school graduate,Some college but no degree
education,High school graduate,High school graduate
education,Some college but no degree,High school graduate
education,9th grade,High school graduate
education,Children,Children
education,11th grade,High school graduate
education,11th grade,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,9th grade,Some college but no degree
education,High school graduate,High school graduate
education,Doctorate degree(PhD EdD),High school graduate
education,Bachelors degree(BA AB BS),Some college but no degree
education,Bachelors degree(BA AB BS),Some college but no degree
education,Doctorate degree(PhD EdD),Some college but no degree
education,7th and 8th grade,Some college but no degree
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,High school graduate,Some college but no degree
education,High school graduate,High school graduate
education,1st 2nd 3rd or 4th grade,Some college but no degree
education,Some college but no degree,High school graduate
education,High school graduate,High school graduate
education,High school graduate,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,High school graduate,High school graduate
education,Some college but no degree,High school graduate
education,11th grade,Some college but no degree
education,9th grade,Some college but no degree
education,High school graduate,High school graduate
education,High school graduate,High school graduate
education,High school graduate,Some college but no degree
education,Associates degree-occup /vocational,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,Some college but no degree,High school graduate
education,High school graduate,Some college but no degree
education,Some college but no degree,Some college but no degree
education,Associates degree-academic program,High school graduate
education,Associates degree-occup /vocational,High school graduate
education,10th grade,High school graduate
education,7th and 8th grade,High school graduate
education,9th grade,Some college but no degree
education,Some college but no degree,Some college but no degree
education,Associates degree-academic program,High school graduate
education,Some college but no degree,High school graduate
education,High school graduate,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,9th grade,High school graduate
education,9th grade,High school graduate
education,Some college but no degree,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),Some college but no degree
education,Some college but no degree,High school graduate
education,7th and 8th grade,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,Associates degree-occup /vocational,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,High school graduate,High school graduate
education,High school graduate,High school graduate
education,7th and 8th grade,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,5th or 6th grade,Some college but no degree
education,High school graduate,High school graduate
education,High school graduate,Some college but no degree
education,High school graduate,Bachelors degree(BA AB BS)
education,Bachelors degree(BA AB BS),High school graduate
education,High school graduate,Some college but no degree
education,High school graduate,Some college but no degree
education,9th grade,Some college but no degree
education,9th grade,High school graduate
education,10th grade,Some college but no degree
education,Bachelors degree(BA AB BS),High school graduate
education,Some college but no degree,High school graduate
education,5th or 6th grade,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,Some college but no degree,Some college but no degree
education,10th grade,High school graduate
education,Associates degree-occup /vocational,Some college but no degree
education,Some college but no degree,High school graduate
education,High school graduate,High school graduate
education,Some college but no degree,High school graduate
education,12th grade no diploma,Some college but no degree
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,11th grade,High school graduate
education,5th or 6th grade,High school graduate
education,Some college but no degree,Some college but no degree
education,Bachelors degree(BA AB BS),High school graduate
education,Some college but no degree,High school graduate
education,High school graduate,High school graduate
education,Some college but no degree,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,9th grade,High school graduate
education,High school graduate,Some college but no degree
education,High school graduate,High school graduate
education,Bachelors degree(BA AB BS),Some college but no degree
education,High school graduate,High school graduate
education,High school graduate,High school graduate
education,7th and 8th grade,High school graduate
education,Associates degree-academic program,Some college but no degree
education,Prof school degree (MD DDS DVM LLB JD),High school graduate
education,Associates degree-academic program,High school graduate
education,Children,Children
education,7th and 8th grade,High school graduate
education,10th grade,High school graduate
education,5th or 6th grade,Some college but no degree
education,9th grade,High school graduate
education,5th or 6th grade,High school graduate
education,High school graduate,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,5th or 6th grade,High school graduate
education,High school graduate,High school graduate
education,10th grade,High school graduate
education,Some college but no degree,High school graduate
education,Prof school degree (MD DDS DVM LLB JD),Some college but no degree
education,High school graduate,Some college but no degree
education,Bachelors degree(BA AB BS),High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,Doctorate degree(PhD EdD),High school graduate
education,9th grade,Some college but no degree
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,11th grade,High school graduate
education,Some college but no degree,Some college but no degree
education,Some college but no degree,Some college but no degree
education,7th and 8th grade,Some college but no degree
education,Bachelors degree(BA AB BS),High school graduate
education,7th and 8th grade,High school graduate
education,10th grade,High school graduate
education,Some college but no degree,Some college but no degree
education,9th grade,High school graduate
education,9th grade,Some college but no degree
education,Bachelors degree(BA AB BS),High school graduate
education,Children,Children
education,10th grade,High school graduate
education,10th grade,High school graduate
education,Some college but no degree,Some college but no degree
education,Associates degree-academic program,High school graduate
education,High school graduate,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,Bachelors degree(BA AB BS),Some college but no degree
education,11th grade,Some college but no degree
education,Bachelors degree(BA AB BS),Some college but no degree
education,7th and 8th grade,High school graduate
education,High school graduate,High school graduate
education,Doctorate degree(PhD EdD),High school graduate
education,High school graduate,Some college but no degree
education,Some college but no degree,High school graduate
education,High school graduate,Some college but no degree
education,Prof school degree (MD DDS DVM LLB JD),Some college but no degree
education,7th and 8th grade,High school graduate
education,Some college but no degree,Some college but no degree
education,High school graduate,High school graduate
education,7th and 8th grade,Some college but no degree
education,1st 2nd 3rd or 4th grade,High school graduate
education,Some college but no degree,High school graduate
education,High school graduate,High school graduate
education,Associates degree-academic program,Some college but no degree
education,Doctorate degree(PhD EdD),Some college but no degree
education,Bachelors degree(BA AB BS),High school graduate
education,High school graduate,High school graduate
education,1st 2nd 3rd or 4th grade,High school graduate
education,High school graduate,High school graduate
education,11th grade,High school graduate
education,Some college but no degree,Bachelors degree(BA AB BS)
education,Some college but no degree,High school graduate
education,Some college but no degree,Some college but no degree
education,Bachelors degree(BA AB BS),Some college but no degree
education,Some college but no degree,High school graduate
education,High school graduate,High school graduate
education,High school graduate,High school graduate
education,High school graduate,High school graduate
education,Bachelors degree(BA AB BS),Bachelors degree(BA AB BS)
education,High school graduate,Some college but no degree
education,Some college but no degree,Some college but no degree
education,10th grade,Some college but no degree
education,5th or 6th grade,Some college but no degree
education,High school graduate,High school graduate
education,High school graduate,High school graduate
education,Associates degree-occup /vocational,Some college but no degree
education,Doctorate degree(PhD EdD),High school graduate
education,Some college but no degree,High school graduate
education,High school graduate,High school graduate
education,12th grade no diploma,Some college but no degree
education,7th and 8th grade,High school graduate
education,Some college but no degree,High school graduate
education,11th grade,Some college but no degree
education,Children,Children
education,Associates degree-occup /vocational,Some college but no degree
education,11th grade,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,9th grade,Some college but no degree
education,10th grade,High school graduate
education,11th grade,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,Associates degree-occup /vocational,Some college but no degree
education,10th grade,High school graduate
education,Associates degree-academic program,Some college but no degree
education,Less than 1st grade,Some college but no degree
education,High school graduate,Some college but no degree
education,Associates degree-academic program,Some college but no degree
education,High school graduate,High school graduate
education,High school graduate,High school graduate
education,Associates degree-academic program,Some college but no degree
education,High school graduate,Some college but no degree
education,12th grade no diploma,Some college but no degree
education,5th or 6th grade,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,Associates degree-academic program,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,Some college but no degree,High school graduate
education,Some college but no degree,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,9th grade,High school graduate
education,1st 2nd 3rd or 4th grade,High school graduate
education,Doctorate degree(PhD EdD),Some college but no degree
education,7th and 8th grade,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,High school graduate,Some college but no degree
education,11th grade,High school graduate
education,5th or 6th grade,High school graduate
education,11th grade,High school graduate
education,Children,Children
education,Children,Children
education,Bachelors degree(BA AB BS),High school graduate
education,Associates degree-occup /vocational,High school graduate
education,10th grade,High school graduate
education,Associates degree-occup /vocational,Some college but no degree
education,Bachelors degree(BA AB BS),Some college but no degree
education,9th grade,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,Some college but no degree,Some college but no degree
education,High school graduate,High school graduate
education,Associates degree-occup /vocational,High school graduate
education,Some college but no degree,High school graduate
education,High school graduate,High school graduate
education,Prof school degree (MD DDS DVM LLB JD),High school graduate
education,5th or 6th grade,High school graduate
education,Some college but no degree,Some college but no degree
education,10th grade,High school graduate
education,High school graduate,High school graduate
education,Some college but no degree,High school graduate
education,High school graduate,Some college but no degree
education,7th and 8th grade,High school graduate
education,11th grade,High school graduate
education,Bachelors degree(BA AB BS),Some college but no degree
education,Masters degree(MA MS MEng MEd MSW MBA),Some college but no degree
education,Some college but no degree,High school graduate
education,Children,Children
education,10th grade,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,High school graduate,High school graduate
education,12th grade no diploma,Some college but no degree
education,11th grade,Some college but no degree
education,9th grade,Some college but no degree
education,10th grade,High school graduate
education,High school graduate,High school graduate
education,Associates degree-occup /vocational,High school graduate
education,5th or 6th grade,Some college but no degree
education,High school graduate,Some college but no degree
education,Some college but no degree,High school graduate
education,High school graduate,High school graduate
education,Some college but no degree,High school graduate
education,High school graduate,High school graduate
education,11th grade,High school graduate
education,Some college but no degree,High school graduate
education,Some college but no degree,High school graduate
education,High school graduate,High school graduate
education,7th and 8th grade,High school graduate
education,10th grade,Some college but no degree
education,Doctorate degree(PhD EdD),Some college but no degree
education,11th grade,High school graduate
education,7th and 8th grade,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,10th grade,High school graduate
education,10th grade,Some college but no degree
education,Bachelors degree(BA AB BS),High school graduate
education,Bachelors degree(BA AB BS),Some college but no degree
education,Some college but no degree,High school graduate
education,Bachelors degree(BA AB BS),Some college but no degree
education,5th or 6th grade,Some college but no degree
education,Bachelors degree(BA AB BS),Some college but no degree
education,11th grade,High school graduate
education,Associates degree-occup /vocational,High school graduate
education,5th or 6th grade,High school graduate
education,11th grade,Some college but no degree
education,Some college but no degree,Some college but no degree
education,Masters degree(MA MS MEng MEd MSW MBA),Some college but no degree
education,Some college but no degree,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,Bachelors degree(BA AB BS),Some college but no degree
education,Associates degree-occup /vocational,High school graduate
education,Some college but no degree,High school graduate
education,9th grade,Some college but no degree
education,Prof school degree (MD DDS DVM LLB JD),High school graduate
education,Some college but no degree,High school graduate
education,Associates degree-occup /vocational,High school graduate
education,Some college but no degree,Some college but no degree
education,Some college but no degree,High school graduate
education,Less than 1st grade,High school graduate
education,Some college but no degree,High school graduate
education,12th grade no diploma,High school graduate
education,Children,High school graduate
education,Associates degree-academic program,High school graduate
education,High school graduate,High school graduate
education,High school graduate,Some college but no degree
education,High school graduate,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,High school graduate,High school graduate
education,High school graduate,Some college but no degree
education,10th grade,Some college but no degree
education,High school graduate,High school graduate
education,7th and 8th grade,Some college but no degree
education,High school graduate,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),Some college but no degree
education,Bachelors degree(BA AB BS),Some college but no degree
education,7th and 8th grade,Some college but no degree
education,5th or 6th grade,High school graduate
education,Doctorate degree(PhD EdD),Some college but no degree
education,Bachelors degree(BA AB BS),High school graduate
education,High school graduate,High school graduate
education,10th grade,High school graduate
education,10th grade,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,High school graduate,High school graduate
education,High school graduate,High school graduate
education,High school graduate,High school graduate
education,Some college but no degree,High school graduate
education,Bachelors degree(BA AB BS),Some college but no degree
education,High school graduate,High school graduate
education,10th grade,High school graduate
education,7th and 8th grade,High school graduate
education,10th grade,High school graduate
education,High school graduate,High school graduate
education,Bachelors degree(BA AB BS),Some college but no degree
education,Doctorate degree(PhD EdD),High school graduate
education,5th or 6th grade,High school graduate
education,Children,Children
education,High school graduate,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,High school graduate,High school graduate
education,Associates degree-occup /vocational,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,11th grade,Some college but no degree
education,11th grade,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,High school graduate,Some college but no degree
education,9th grade,High school graduate
education,High school graduate,Some college but no degree
education,Prof school degree (MD DDS DVM LLB JD),High school graduate
education,7th and 8th grade,Some college but no degree
education,High school graduate,High school graduate
education,7th and 8th grade,Some college but no degree
education,1st 2nd 3rd or 4th grade,Some college but no degree
education,Some college but no degree,High school graduate
education,Prof school degree (MD DDS DVM LLB JD),Some college but no degree
education,Some college but no degree,High school graduate
education,10th grade,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,High school graduate,High school graduate
education,High school graduate,High school graduate
education,10th grade,High school graduate
education,High school graduate,High school graduate
education,9th grade,High school graduate
education,High school graduate,High school graduate
education,High school graduate,High school graduate
education,Some college but no degree,High school graduate
education,Associates degree-occup /vocational,Some college but no degree
education,High school graduate,Some college but no degree
education,1st 2nd 3rd or 4th grade,High school graduate
education,Doctorate degree(PhD EdD),High school graduate
education,High school graduate,Some college but no degree
education,11th grade,High school graduate
education,High school graduate,High school graduate
education,Less than 1st grade,Some college but no degree
education,7th and 8th grade,High school graduate
education,Prof school degree (MD DDS DVM LLB JD),High school graduate
education,10th grade,High school graduate
education,11th grade,Some college but no degree
education,Some college but no degree,Some college but no degree
education,Bachelors degree(BA AB BS),High school graduate
education,High school graduate,Some college but no degree
education,7th and 8th grade,Bachelors degree(BA AB BS)
education,5th or 6th grade,Some college but no degree
education,5th or 6th grade,Some college but no degree
education,7th and 8th grade,High school graduate
education,Some college but no degree,Some college but no degree
education,Some college but no degree,High school graduate
education,1st 2nd 3rd or 4th grade,High school graduate
education,11th grade,Some college but no degree
education,10th grade,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,Associates degree-academic program,Some college but no degree
education,11th grade,High school graduate
education,7th and 8th grade,High school graduate
education,11th grade,High school graduate
education,Some college but no degree,Some college but no degree
education,Prof school degree (MD DDS DVM LLB JD),High school graduate
education,High school graduate,High school graduate
education,Associates degree-occup /vocational,High school graduate
education,10th grade,High school graduate
education,High school graduate,High school graduate
education,Some college but no degree,High school graduate
education,11th grade,High school graduate
education,Associates degree-occup /vocational,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,High school graduate,High school graduate
education,1st 2nd 3rd or 4th grade,High school graduate
education,High school graduate,High school graduate
education,High school graduate,High school graduate
education,Some college but no degree,Bachelors degree(BA AB BS)
education,High school graduate,Some college but no degree
education,Associates degree-academic program,High school graduate
education,12th grade no diploma,Some college but no degree
education,Bachelors degree(BA AB BS),High school graduate
education,Some college but no degree,High school graduate
education,12th grade no diploma,Some college but no degree
education,Bachelors degree(BA AB BS),High school graduate
education,Some college but no degree,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),Some college but no degree
education,Some college but no degree,High school graduate
education,11th grade,High school graduate
education,7th and 8th grade,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,High school graduate,High school graduate
education,11th grade,Some college but no degree
education,Some college but no degree,High school graduate
education,7th and 8th grade,Some college but no degree
education,High school graduate,Some college but no degree
education,High school graduate,Bachelors degree(BA AB BS)
education,High school graduate,Some college but no degree
education,Some college but no degree,High school graduate
education,7th and 8th grade,High school graduate
education,Bachelors degree(BA AB BS),Some college but no degree
education,7th and 8th grade,High school graduate
education,Associates degree-occup /vocational,High school graduate
education,Children,Some college but no degree
education,Associates degree-academic program,High school graduate
education,Bachelors degree(BA AB BS),Some college but no degree
education,High school graduate,High school graduate
education,High school graduate,High school graduate
education,Some college but no degree,High school graduate
education,7th and 8th grade,High school graduate
education,Associates degree-academic program,Some college but no degree
education,Some college but no degree,High school graduate
education,9th grade,High school graduate
education,Less than 1st grade,High school graduate
education,High school graduate,Some college but no degree
education,High school graduate,High school graduate
education,High school graduate,High school graduate
education,1st 2nd 3rd or 4th grade,Some college but no degree
education,High school graduate,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,Some college but no degree,High school graduate
education,9th grade,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,Some college but no degree,Bachelors degree(BA AB BS)
education,Bachelors degree(BA AB BS),Some college but no degree
education,High school graduate,High school graduate
education,High school graduate,High school graduate
education,11th grade,High school graduate
education,High school graduate,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,High school graduate,High school graduate
education,Children,Children
education,5th or 6th grade,High school graduate
education,7th and 8th grade,High school graduate
education,1st 2nd 3rd or 4th grade,Some college but no degree
education,High school graduate,High school graduate
education,12th grade no diploma,High school graduate
education,11th grade,High school graduate
education,Some college but no degree,High school graduate
education,11th grade,Some college but no degree
education,High school graduate,Some college but no degree
education,9th grade,High school graduate
education,7th and 8th grade,Some college but no degree
education,Bachelors degree(BA AB BS),High school graduate
education,11th grade,High school graduate
education,9th grade,High school graduate
education,Some college but no degree,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,High school graduate,High school graduate
education,Some college but no degree,High school graduate
education,Children,High school graduate
education,11th grade,Some college but no degree
education,High school graduate,High school graduate
education,Associates degree-occup /vocational,Bachelors degree(BA AB BS)
education,Associates degree-occup /vocational,High school graduate
education,High school graduate,High school graduate
education,1st 2nd 3rd or 4th grade,High school graduate
education,High school graduate,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,11th grade,Some college but no degree
education,High school graduate,Some college but no degree
education,Some college but no degree,High school graduate
education,High school graduate,High school graduate
education,11th grade,High school graduate
education,Associates degree-academic program,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),High school graduate
education,Bachelors degree(BA AB BS),Some college but no degree
education,Associates degree-occup /vocational,Some college but no degree
education,Children,Children
education,11th grade,High school graduate
education,7th and 8th grade,High school graduate
education,Associates degree-academic program,High school graduate
education,High school graduate,High school graduate
education,High school graduate,High school graduate
education,Bachelors degree(BA AB BS),Some college but no degree
education,10th grade,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),Some college but no degree
education,9th grade,High school graduate
education,12th grade no diploma,Some college but no degree
education,Associates degree-occup /vocational,Some college but no degree
education,Associates degree-academic program,High school graduate
education,Associates degree-occup /vocational,High school graduate
education,9th grade,High school graduate
education,Some college but no degree,High school graduate
education,Masters degree(MA MS MEng MEd MSW MBA),Some college but no degree
education,1st 2nd 3rd or 4th grade,High school graduate
education,High school graduate,High school graduate
education,Bachelors degree(BA AB BS),High school graduate
education,Associates degree-academic program,High school graduate
education,High school graduate,Some college but no degree
education,High school graduate,Bachelors degree(BA AB BS)
education,High school graduate,High school graduate
education,Some college but no degree,Bachelors degree(BA AB BS)
education,Bachelors degree(BA AB BS),High school graduate
education,10th grade,Bachelors degree(BA AB BS)
education,1st 2nd 3rd or 4th grade,Some college but no degree
education,10th grade,High school graduate
education,Some college but no degree,High school graduate
education,Children,High school graduate
education,High school graduate,Some college but no degree
education,High school graduate,High school graduate
